date,stadium,latitude,longitude,temperature_2m_mean,precipitation_sum,windspeed_10m_max
2026-01-20,Estádio José Alvalade,38.7612,-9.1605,10.6,0.2,15.0
2025-09-30,Aspmyra Stadion,67.2804,14.4058,10.3,0.0,10.6
2026-01-28,Anfield,53.4308,-2.9608,4.7,0.1,17.5
2026-01-20,La Cerámica,39.9444,-0.1036,11.2,9.3,22.2
2025-09-30,Orange Vélodrome,43.2697,5.3955,16.6,0.0,16.3
2026-01-21,New Balance Arena - Bergamo,45.7008,9.6801,1.0,0.0,6.9
2025-10-21,Parken - connected by 3,55.7027,12.5783,11.7,2.9,29.5
2026-01-21,Tofiq Bahramov Republican Stadium,40.4093,49.967,1.4,1.7,28.2
2025-12-09,New Balance Arena - Bergamo,45.7008,9.6801,6.5,0.0,5.3
2025-10-01,Stade Louis-II,43.727,7.4155,18.4,0.2,10.8
2025-11-26,Estádio José Alvalade,38.7612,-9.1605,11.7,0.0,17.1
2025-12-10,Estádio da Luz,38.7527,-9.1846,12.9,0.2,15.2
2025-09-30,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,15.9,0.0,11.9
2025-10-22,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,15.9,0.0,9.2
2026-01-28,Estádio da Luz,38.7527,-9.1846,13.5,17.2,58.3
2025-10-21,Lotto Park,50.8339,4.3014,13.3,3.8,27.6
2025-11-25,SIGNAL IDUNA PARK,51.4926,7.4519,3.7,2.9,11.4
2026-01-28,Riyadh Air Metropolitano,40.4361,-3.5995,4.8,15.0,22.6
2025-10-01,Lotto Park,50.8339,4.3014,12.7,0.0,10.1
2025-11-26,Riyadh Air Metropolitano,40.4361,-3.5995,6.0,0.0,15.8
2025-12-10,BayArena,51.0383,7.0022,11.1,1.1,12.7
2026-01-28,BayArena,51.0383,7.0022,3.4,2.2,14.1
2025-10-01,Tofiq Bahramov Republican Stadium,40.4093,49.967,16.6,3.8,33.3
2026-01-28,Emirates Stadium,51.5549,-0.1084,4.7,0.1,11.7
2025-11-26,Emirates Stadium,51.5549,-0.1084,3.2,0.4,15.7
2025-10-22,San Mamés,43.2641,-2.9495,20.7,0.2,20.9
2025-12-10,Tofiq Bahramov Republican Stadium,40.4093,49.967,10.7,20.0,12.9
2025-10-21,St James' Park,54.9756,-1.6218,11.0,4.6,21.1
2025-12-09,Spotify Camp Nou,41.3809,2.1228,9.6,0.0,10.3
2025-12-10,SIGNAL IDUNA PARK,51.4926,7.4519,11.7,0.5,18.8
2025-09-30,Limassol Arena,34.6823,33.0464,25.2,0.0,26.9
2026-01-28,Spotify Camp Nou,41.3809,2.1228,,,
2025-10-22,New Balance Arena - Bergamo,45.7008,9.6801,13.1,0.1,7.2
2025-09-30,Almaty Ortalyk Stadion,43.222,76.8512,16.8,0.4,8.1
2025-11-05,St James' Park,54.9756,-1.6218,13.6,6.0,19.6
2025-10-21,Almaty Ortalyk Stadion,43.222,76.8512,11.5,0.0,5.8
2025-11-05,Limassol Arena,34.6823,33.0464,25.1,0.0,18.0
2026-01-28,Johan Cruijff ArenA,52.3143,4.9411,2.7,0.3,13.7
2025-11-26,Limassol Arena,34.6823,33.0464,18.2,0.2,9.2
2026-01-21,St James' Park,54.9756,-1.6218,6.5,4.9,27.0
2025-09-16,Allianz Stadium,45.1096,7.6412,22.0,0.0,6.6
2025-09-17,Johan Cruijff ArenA,52.3143,4.9411,14.4,7.1,25.9
2025-09-18,Etihad Stadium,53.4831,-2.2004,16.3,2.4,20.0
2025-09-17,Parc des Princes,48.8414,2.253,16.5,0.0,12.9
2025-09-16,San Mamés,43.2641,-2.9495,19.3,0.4,12.4
2025-09-16,Philips Stadion,51.4416,5.4674,15.2,0.0,27.9
2025-09-16,Santiago Bernabéu,40.4531,-3.6883,26.2,0.0,16.1
2025-09-16,Estádio da Luz,38.7527,-9.1846,21.8,0.0,20.1
2025-09-16,Tottenham Hotspur Stadium,51.6042,-0.0665,14.5,0.0,26.6
2025-09-17,Stadio Georgios Karaiskakis,37.9368,23.6689,25.8,0.0,15.1
2025-09-17,Fortuna Arena,50.0965,14.448,14.0,0.1,18.8
2025-09-17,Allianz Arena,48.2188,11.6247,13.1,0.0,15.7
2025-09-17,Anfield,53.4308,-2.9608,15.5,21.6,24.3
2025-09-18,Jan Breydelstadion,51.1872,3.1964,18.6,0.1,24.0
2025-09-18,Parken - connected by 3,55.7027,12.5783,17.0,0.2,26.1
2025-09-18,Deutsche Bank Park,50.0687,8.6451,17.8,0.0,11.5
2025-09-18,Estádio José Alvalade,38.7612,-9.1605,24.8,0.0,8.3
2025-09-18,St James' Park,54.9756,-1.6218,16.0,0.2,23.8
2025-12-09,Astana Arena,51.1282,71.3148,-16.3,3.5,24.5
2026-01-28,Geroskipou Municipal Stadium,34.7704,32.4208,12.6,3.2,18.0
2026-01-20,Almaty Ortalyk Stadion,43.222,76.8512,-7.4,0.9,3.8
2026-02-17,Stade Louis-II,43.727,7.4155,11.3,0.0,23.1
2026-02-17,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,12.3,6.8,17.6
2026-02-17,Estádio da Luz,38.7527,-9.1846,12.8,0.1,8.9
2026-02-17,SIGNAL IDUNA PARK,51.4926,7.4519,2.8,8.8,20.7
2026-02-18,Azersun Arena,40.4093,49.967,8.2,0.0,25.1
2026-02-18,Jan Breydelstadion,51.1872,3.1964,3.0,1.7,25.9
2026-02-18,Aspmyra Stadion,67.2804,14.4058,-7.1,0.2,13.2
2026-02-18,Stadio Georgios Karaiskakis,37.9368,23.6689,12.1,0.0,25.4
2026-02-25,Parc des Princes,48.8414,2.253,12.1,0.0,9.1
2026-02-25,Allianz Stadium,45.1096,7.6412,9.8,0.0,10.3
2026-02-25,Santiago Bernabéu,40.4531,-3.6883,11.2,0.0,7.0
2026-02-25,New Balance Arena - Bergamo,45.7008,9.6801,9.3,0.0,6.8
2026-02-24,St James' Park,54.9756,-1.6218,10.2,2.8,22.8
2026-02-24,Riyadh Air Metropolitano,40.4361,-3.5995,10.9,0.0,6.8
2026-02-24,Giuseppe Meazza,45.4781,9.124,10.3,0.0,13.6
2026-02-24,BayArena,51.0383,7.0022,9.8,3.6,14.7
2026-03-11,Parc des Princes,48.8414,2.253,10.3,8.0,24.8
2026-03-10,Ali Sami Yen Spor Kompleksi RAMS Park,41.0765,28.9834,8.3,0.0,16.0
2026-03-11,Santiago Bernabéu,40.4531,-3.6883,9.8,0.0,7.6
2026-03-10,New Balance Arena - Bergamo,45.7008,9.6801,9.8,1.7,12.2
2026-03-10,St James' Park,54.9756,-1.6218,9.0,0.0,29.4
2026-03-10,Riyadh Air Metropolitano,40.4361,-3.5995,7.5,8.0,8.2
2026-03-11,Aspmyra Stadion,67.2804,14.4058,4.5,0.5,22.1
2026-03-11,BayArena,51.0383,7.0022,9.2,9.1,16.9
2026-03-17,Stamford Bridge,51.4816,-0.191,11.1,0.0,19.8
2026-03-18,Anfield,53.4308,-2.9608,11.3,0.0,11.4
2026-03-17,Etihad Stadium,53.4831,-2.2004,11.9,0.2,20.8
2026-03-18,Allianz Arena,48.2188,11.6247,4.1,0.0,26.1
2026-03-18,Spotify Camp Nou,41.3809,2.1228,11.0,0.8,20.8
2026-03-18,Tottenham Hotspur Stadium,51.6042,-0.0665,10.9,0.0,14.4
2026-03-17,Estádio José Alvalade,38.7612,-9.1605,14.5,6.4,20.6
2026-03-17,Emirates Stadium,51.5549,-0.1084,10.9,0.0,20.9
